filename,width,height,x0,y0,x1,y1,label
26569,151,47,99.0,11.0,105.0,39.0,1
26569,151,47,106.0,10.0,114.0,38.0,1
26570,130,96,-1.0,12.0,33.0,76.0,5
26570,130,96,32.0,18.0,61.0,82.0,1
26571,61,26,18.0,2.0,33.0,24.0,3
26571,61,26,33.0,1.0,41.0,23.0,1
26572,72,31,23.0,7.0,30.0,26.0,1
26572,72,31,28.0,6.0,33.0,25.0,1
26572,72,31,33.0,6.0,41.0,25.0,7
26572,72,31,40.0,5.0,50.0,24.0,2
26573,105,49,37.0,6.0,48.0,44.0,1
26573,105,49,44.0,4.0,57.0,42.0,3
26573,105,49,55.0,4.0,68.0,42.0,3
26574,50,27,19.0,1.0,29.0,27.0,3
26575,164,83,61.0,21.0,86.0,73.0,6
26575,164,83,87.0,23.0,105.0,75.0,8
26576,259,105,89.0,9.0,127.0,77.0,2
26576,259,105,125.0,17.0,141.0,85.0,7
26576,259,105,147.0,3.0,169.0,71.0,1
26577,143,73,51.0,11.0,72.0,63.0,8
26577,143,73,70.0,8.0,94.0,60.0,5
26578,56,25,18.0,5.0,27.0,18.0,2
26578,56,25,27.0,5.0,35.0,18.0,2
26579,65,23,15.0,4.0,24.0,20.0,4
26579,65,23,25.0,4.0,34.0,20.0,5
26579,65,23,33.0,3.0,41.0,19.0,9
26580,103,46,38.0,8.0,52.0,33.0,8
26580,103,46,51.0,8.0,65.0,33.0,10
26581,56,22,18.0,4.0,22.0,19.0,1
26581,56,22,22.0,3.0,30.0,18.0,8
26581,56,22,31.0,2.0,39.0,17.0,10
26582,389,156,223.0,51.0,248.0,89.0,7
26582,389,156,248.0,49.0,266.0,87.0,2
26583,81,34,21.0,4.0,33.0,27.0,3
26583,81,34,35.0,4.0,44.0,27.0,7
26583,81,34,44.0,4.0,54.0,27.0,10
26584,75,30,27.0,9.0,32.0,27.0,1
26584,75,30,33.0,4.0,38.0,22.0,1
26584,75,30,39.0,8.0,48.0,26.0,2
26585,132,61,53.0,13.0,74.0,51.0,8
26585,132,61,75.0,15.0,88.0,53.0,1
26586,72,25,18.0,1.0,31.0,25.0,2
26586,72,25,32.0,1.0,43.0,25.0,10
26586,72,25,43.0,1.0,54.0,25.0,10
26587,230,119,88.0,59.0,107.0,98.0,2
26587,230,119,109.0,48.0,128.0,87.0,5
26587,230,119,124.0,43.0,152.0,82.0,6
26588,148,63,51.0,11.0,76.0,55.0,2
26588,148,63,77.0,12.0,94.0,56.0,9
26589,80,37,27.0,6.0,38.0,34.0,4
26589,80,37,41.0,4.0,52.0,32.0,4
26590,72,33,26.0,6.0,35.0,26.0,3
26590,72,33,35.0,6.0,45.0,26.0,9
26591,53,24,23.0,8.0,29.0,19.0,8
26591,53,24,27.0,7.0,33.0,18.0,8
26592,216,107,85.0,15.0,121.0,86.0,1
26592,216,107,114.0,13.0,143.0,84.0,1
26592,216,107,137.0,14.0,178.0,85.0,8
26593,126,51,49.0,14.0,60.0,29.0,6
26593,126,51,59.0,13.0,67.0,28.0,4
26593,126,51,65.0,13.0,75.0,28.0,9
26594,87,35,33.0,10.0,41.0,26.0,6
26594,87,35,40.0,10.0,49.0,26.0,7
26594,87,35,47.0,9.0,56.0,25.0,2
26595,148,106,33.0,56.0,46.0,83.0,7
26595,148,106,45.0,61.0,58.0,88.0,4
26595,148,106,54.0,61.0,67.0,88.0,9
26596,299,129,83.0,6.0,144.0,125.0,8
26596,299,129,145.0,1.0,211.0,120.0,4
26597,178,84,64.0,4.0,81.0,70.0,1
26597,178,84,86.0,12.0,115.0,78.0,10
26598,42,20,12.0,5.0,17.0,17.0,2
26598,42,20,19.0,5.0,22.0,17.0,7
26598,42,20,22.0,5.0,27.0,17.0,6
26599,115,49,42.0,9.0,56.0,39.0,1
26599,115,49,53.0,8.0,64.0,38.0,8
26599,115,49,63.0,11.0,74.0,41.0,2
26600,138,120,85.0,18.0,107.0,55.0,2
26600,138,120,105.0,19.0,120.0,56.0,7
26600,138,120,115.0,16.0,135.0,53.0,7
26601,106,42,31.0,1.0,50.0,39.0,6
26601,106,42,53.0,1.0,77.0,39.0,10
26602,156,73,62.0,20.0,85.0,59.0,2
26602,156,73,85.0,20.0,97.0,59.0,1
26603,148,65,58.0,21.0,68.0,47.0,2
26603,148,65,70.0,21.0,78.0,47.0,7
26603,148,65,77.0,22.0,88.0,48.0,2
26604,77,31,21.0,4.0,33.0,28.0,2
26604,77,31,31.0,4.0,44.0,28.0,10
26604,77,31,42.0,2.0,54.0,26.0,3
26605,64,28,21.0,1.0,35.0,23.0,4
26605,64,28,36.0,3.0,42.0,25.0,1
26606,60,26,23.0,5.0,30.0,21.0,6
26606,60,26,29.0,5.0,36.0,21.0,4
26607,53,26,19.0,1.0,28.0,24.0,6
26607,53,26,28.0,1.0,35.0,24.0,1
26608,106,39,32.0,6.0,46.0,32.0,2
26608,106,39,48.0,5.0,62.0,31.0,5
26608,106,39,62.0,5.0,76.0,31.0,5
26609,83,40,33.0,8.0,49.0,30.0,4
26610,92,40,28.0,6.0,46.0,35.0,6
26610,92,40,46.0,6.0,63.0,35.0,4
26611,85,45,30.0,9.0,41.0,34.0,7
26611,85,45,40.0,7.0,46.0,32.0,1
26612,89,48,35.0,5.0,53.0,43.0,9
26613,57,27,19.0,4.0,28.0,22.0,6
26613,57,27,28.0,6.0,36.0,24.0,4
26614,135,75,20.0,3.0,57.0,68.0,9
26614,135,75,52.0,4.0,90.0,69.0,5
26615,61,18,11.0,1.0,21.0,17.0,2
26615,61,18,20.0,1.0,30.0,17.0,4
26615,61,18,30.0,1.0,40.0,17.0,10
26615,61,18,40.0,1.0,47.0,17.0,1
26616,87,35,26.0,2.0,46.0,32.0,2
26616,87,35,43.0,1.0,61.0,31.0,7
26617,66,31,24.0,6.0,32.0,26.0,3
26617,66,31,30.0,6.0,35.0,26.0,1
26617,66,31,35.0,6.0,41.0,26.0,9
26618,167,75,54.0,25.0,71.0,64.0,1
26618,167,75,69.0,15.0,92.0,54.0,5
26618,167,75,90.0,12.0,112.0,51.0,5
26619,90,38,27.0,4.0,42.0,34.0,1
26619,90,38,41.0,3.0,63.0,33.0,4
26620,75,24,21.0,4.0,28.0,17.0,2
26620,75,24,30.0,4.0,36.0,17.0,5
26620,75,24,39.0,5.0,44.0,18.0,1
26620,75,24,46.0,4.0,52.0,17.0,1
26621,223,146,104.0,18.0,118.0,44.0,2
26621,223,146,105.0,47.0,119.0,73.0,4
26621,223,146,105.0,73.0,118.0,99.0,7
26621,223,146,106.0,101.0,118.0,127.0,10
26622,132,74,55.0,12.0,75.0,60.0,8
26623,120,49,48.0,16.0,61.0,36.0,6
26623,120,49,57.0,16.0,73.0,36.0,2
26624,55,21,16.0,1.0,28.0,19.0,4
26624,55,21,28.0,1.0,40.0,19.0,2
26625,63,27,24.0,4.0,34.0,22.0,3
26625,63,27,35.0,4.0,47.0,22.0,9
26626,80,31,24.0,5.0,38.0,25.0,1
26626,80,31,39.0,4.0,56.0,24.0,10
26627,113,55,46.0,15.0,55.0,42.0,1
26627,113,55,52.0,15.0,61.0,42.0,1
26627,113,55,57.0,12.0,68.0,39.0,2
26628,119,44,37.0,10.0,52.0,33.0,2
26628,119,44,54.0,12.0,68.0,35.0,10
26628,119,44,67.0,10.0,82.0,33.0,9
26629,81,34,28.0,4.0,41.0,29.0,5
26629,81,34,42.0,4.0,51.0,29.0,5
26630,68,31,27.0,3.0,35.0,23.0,1
26630,68,31,35.0,4.0,42.0,24.0,9
26631,113,56,43.0,8.0,53.0,47.0,1
26631,113,56,53.0,7.0,72.0,46.0,3
26632,190,89,70.0,11.0,112.0,75.0,3
26632,190,89,106.0,21.0,131.0,85.0,1
26633,69,26,31.0,7.0,38.0,23.0,1
26633,69,26,37.0,5.0,46.0,21.0,7
26634,116,60,43.0,7.0,59.0,52.0,5
26634,116,60,58.0,8.0,72.0,53.0,3
26635,211,91,71.0,11.0,106.0,75.0,4
26635,211,91,100.0,4.0,140.0,68.0,2
26636,102,33,21.0,1.0,38.0,27.0,3
26636,102,33,36.0,6.0,51.0,32.0,5
26636,102,33,51.0,5.0,62.0,31.0,10
26636,102,33,65.0,8.0,77.0,34.0,2
26637,169,67,50.0,12.0,73.0,58.0,2
26637,169,67,75.0,8.0,99.0,54.0,6
26637,169,67,101.0,5.0,124.0,51.0,8
26638,223,101,71.0,18.0,102.0,80.0,7
26638,223,101,106.0,18.0,145.0,80.0,3
26639,60,24,18.0,1.0,32.0,23.0,2
26639,60,24,32.0,1.0,42.0,23.0,8
26640,110,52,51.0,11.0,65.0,39.0,6
26641,70,33,26.0,7.0,37.0,25.0,9
26641,70,33,36.0,7.0,45.0,25.0,1
26642,91,68,9.0,8.0,42.0,63.0,9
26643,76,41,27.0,3.0,46.0,39.0,6
26644,115,36,27.0,4.0,40.0,30.0,2
26644,115,36,40.0,5.0,58.0,31.0,10
26644,115,36,60.0,5.0,76.0,31.0,8
26644,115,36,75.0,5.0,87.0,31.0,2
26645,71,35,24.0,3.0,36.0,34.0,5
26645,71,35,35.0,1.0,48.0,32.0,8
26646,189,107,77.0,21.0,114.0,94.0,2
26647,123,60,42.0,7.0,65.0,56.0,5
26647,123,60,69.0,8.0,80.0,57.0,1
26648,78,39,32.0,9.0,40.0,29.0,2
26648,78,39,39.0,11.0,48.0,31.0,10
26649,70,35,16.0,4.0,25.0,30.0,1
26649,70,35,25.0,3.0,34.0,29.0,10
26649,70,35,34.0,3.0,42.0,29.0,8
26650,126,47,38.0,5.0,55.0,36.0,2
26650,126,47,56.0,5.0,73.0,36.0,8
26650,126,47,74.0,6.0,92.0,37.0,8
26651,55,28,19.0,6.0,25.0,22.0,2
26651,55,28,25.0,5.0,32.0,21.0,10
26652,96,46,37.0,6.0,57.0,41.0,3
26653,361,167,113.0,18.0,179.0,153.0,4
26653,361,167,179.0,14.0,240.0,149.0,9
26654,46,25,18.0,2.0,26.0,22.0,2
26655,169,66,42.0,1.0,75.0,63.0,2
26655,169,66,73.0,2.0,101.0,64.0,4
26655,169,66,93.0,1.0,128.0,63.0,3
26656,321,140,105.0,31.0,163.0,124.0,4
26656,321,140,161.0,10.0,219.0,103.0,5
26657,91,35,34.0,7.0,47.0,27.0,5
26657,91,35,46.0,6.0,61.0,26.0,3
26658,87,40,30.0,11.0,40.0,34.0,3
26658,87,40,41.0,11.0,51.0,34.0,5
26659,43,24,18.0,2.0,25.0,20.0,1
26660,80,40,28.0,4.0,42.0,34.0,4
26660,80,40,35.0,7.0,50.0,37.0,9
26661,54,19,16.0,1.0,27.0,16.0,5
26661,54,19,26.0,2.0,38.0,17.0,8
26662,76,28,26.0,4.0,34.0,22.0,2
26662,76,28,33.0,4.0,41.0,22.0,9
26662,76,28,42.0,4.0,49.0,22.0,5
26663,66,28,25.0,4.0,34.0,24.0,1
26663,66,28,34.0,4.0,43.0,24.0,1
26664,71,33,28.0,10.0,38.0,27.0,5
26664,71,33,35.0,8.0,42.0,25.0,1
26665,62,26,7.0,4.0,15.0,21.0,1
26665,62,26,15.0,5.0,21.0,22.0,4
26665,62,26,21.0,6.0,27.0,23.0,1
26665,62,26,30.0,4.0,38.0,21.0,4
26666,71,27,27.0,6.0,33.0,22.0,2
26666,71,27,34.0,6.0,39.0,22.0,10
26666,71,27,39.0,6.0,45.0,22.0,10
26666,71,27,46.0,6.0,52.0,22.0,6
26667,67,31,24.0,2.0,34.0,28.0,4
26667,67,31,34.0,1.0,45.0,27.0,9
26668,103,41,32.0,4.0,48.0,35.0,2
26668,103,41,53.0,6.0,67.0,37.0,7
26669,121,48,40.0,6.0,51.0,40.0,1
26669,121,48,51.0,6.0,66.0,40.0,4
26669,121,48,63.0,4.0,81.0,38.0,4
26670,99,41,35.0,8.0,48.0,32.0,2
26670,99,41,50.0,8.0,64.0,32.0,8
26671,158,64,51.0,6.0,80.0,58.0,9
26671,158,64,82.0,6.0,116.0,58.0,6
26672,337,159,114.0,18.0,162.0,130.0,3
26672,337,159,171.0,21.0,217.0,133.0,9
26673,102,48,35.0,10.0,50.0,33.0,2
26673,102,48,50.0,10.0,64.0,33.0,5
26674,139,63,59.0,18.0,71.0,43.0,3
26674,139,63,70.0,18.0,79.0,43.0,8
26675,110,25,20.0,1.0,34.0,21.0,2
26675,110,25,39.0,1.0,52.0,21.0,2
26675,110,25,57.0,2.0,71.0,22.0,3
26675,110,25,73.0,1.0,88.0,21.0,5
26676,94,48,33.0,5.0,60.0,46.0,2
26677,103,42,43.0,14.0,53.0,32.0,7
26677,103,42,51.0,12.0,63.0,30.0,7
26678,167,64,60.0,19.0,72.0,43.0,2
26678,167,64,73.0,19.0,83.0,43.0,5
26678,167,64,83.0,20.0,94.0,44.0,7
26678,167,64,92.0,22.0,104.0,46.0,5
26679,131,54,20.0,0.0,40.0,36.0,3
26679,131,54,65.0,0.0,86.0,36.0,2
26680,47,23,19.0,5.0,23.0,18.0,1
26680,47,23,23.0,5.0,28.0,18.0,3
26681,131,70,52.0,7.0,81.0,64.0,3
26682,223,97,80.0,17.0,115.0,77.0,3
26682,223,97,113.0,16.0,143.0,76.0,2
26683,42,18,22.0,1.0,29.0,15.0,4
26684,62,31,23.0,3.0,31.0,27.0,3
26684,62,31,31.0,3.0,37.0,27.0,1
26685,374,121,126.0,54.0,150.0,91.0,2
26685,374,121,151.0,60.0,172.0,97.0,9
26685,374,121,170.0,57.0,193.0,94.0,4
26686,90,43,36.0,10.0,47.0,35.0,3
26686,90,43,51.0,8.0,56.0,33.0,1
26687,89,41,31.0,4.0,45.0,39.0,3
26687,89,41,43.0,4.0,59.0,39.0,9
26688,126,55,44.0,14.0,56.0,34.0,2
26688,126,55,57.0,14.0,68.0,34.0,6
26688,126,55,69.0,15.0,82.0,35.0,4
26689,97,47,35.0,5.0,47.0,41.0,1
26689,97,47,46.0,8.0,64.0,44.0,2
26690,114,55,37.0,4.0,57.0,48.0,6
26690,114,55,54.0,2.0,74.0,46.0,8
26691,55,26,21.0,1.0,28.0,24.0,5
26691,55,26,28.0,1.0,35.0,24.0,9
26692,70,27,24.0,4.0,32.0,24.0,1
26692,70,27,31.0,3.0,40.0,23.0,4
26692,70,27,38.0,4.0,44.0,24.0,1
26693,53,14,16.0,1.0,21.0,12.0,2
26693,53,14,22.0,1.0,28.0,12.0,4
26693,53,14,28.0,1.0,33.0,12.0,1
26693,53,14,34.0,2.0,41.0,13.0,9
26694,95,54,38.0,16.0,45.0,43.0,1
26694,95,54,45.0,13.0,53.0,40.0,8
26695,52,21,16.0,1.0,24.0,19.0,2
26695,52,21,24.0,1.0,32.0,19.0,4
26696,57,21,15.0,2.0,24.0,17.0,1
26696,57,21,22.0,2.0,34.0,17.0,10
26696,57,21,33.0,3.0,43.0,18.0,2
26697,119,55,40.0,5.0,55.0,49.0,1
26697,119,55,54.0,4.0,76.0,48.0,2
26698,56,29,21.0,5.0,33.0,25.0,9
26699,70,20,11.0,2.0,16.0,20.0,2
26699,70,20,18.0,1.0,26.0,19.0,2
26699,70,20,26.0,1.0,36.0,19.0,8
26699,70,20,36.0,1.0,46.0,19.0,2
26699,70,20,46.0,1.0,56.0,19.0,7
26700,57,26,24.0,3.0,29.0,18.0,8
26700,57,26,29.0,5.0,34.0,20.0,2
26701,47,22,19.0,3.0,31.0,20.0,4
26702,213,92,93.0,26.0,105.0,61.0,5
26702,213,92,106.0,28.0,116.0,63.0,1
26703,141,66,54.0,21.0,64.0,49.0,1
26703,141,66,64.0,21.0,78.0,49.0,5
26703,141,66,77.0,22.0,92.0,50.0,9
26704,108,55,37.0,19.0,43.0,44.0,1
26704,108,55,48.0,15.0,59.0,40.0,6
26704,108,55,63.0,13.0,75.0,38.0,5
26705,205,91,72.0,19.0,106.0,71.0,4
26705,205,91,105.0,10.0,129.0,62.0,1
26706,227,97,83.0,13.0,123.0,80.0,4
26706,227,97,114.0,13.0,148.0,80.0,1
26707,55,26,20.0,2.0,37.0,24.0,9
26708,63,27,21.0,3.0,31.0,22.0,5
26708,63,27,32.0,3.0,42.0,22.0,3
26709,122,61,43.0,11.0,61.0,49.0,5
26710,36,19,14.0,1.0,20.0,17.0,8
26711,63,29,20.0,5.0,28.0,26.0,1
26711,63,29,29.0,4.0,41.0,25.0,9
26712,66,39,29.0,3.0,44.0,29.0,9
26713,65,29,22.0,6.0,31.0,22.0,3
26713,65,29,33.0,6.0,43.0,22.0,2
26714,177,57,97.0,14.0,113.0,51.0,6
26714,177,57,113.0,13.0,124.0,50.0,5
26714,177,57,127.0,16.0,139.0,53.0,1
26715,120,55,48.0,11.0,64.0,41.0,9
26715,120,55,63.0,11.0,77.0,41.0,1
26716,366,156,123.0,15.0,172.0,105.0,4
26716,366,156,156.0,28.0,203.0,118.0,1
26716,366,156,198.0,41.0,252.0,131.0,4
26717,88,34,35.0,8.0,46.0,25.0,2
26717,88,34,46.0,8.0,57.0,25.0,10
26718,47,18,12.0,1.0,22.0,17.0,4
26718,47,18,22.0,1.0,33.0,17.0,3
26719,70,20,16.0,1.0,24.0,17.0,2
26719,70,20,26.0,1.0,36.0,17.0,5
26719,70,20,36.0,1.0,44.0,17.0,1
26719,70,20,45.0,1.0,55.0,17.0,10
26720,139,62,48.0,10.0,70.0,54.0,3
26720,139,62,72.0,6.0,97.0,50.0,10
26721,120,52,62.0,13.0,72.0,41.0,2
26722,105,42,35.0,5.0,56.0,34.0,3
26722,105,42,55.0,7.0,74.0,36.0,9
26723,77,38,29.0,6.0,36.0,30.0,1
26723,77,38,36.0,5.0,46.0,29.0,7
26724,96,46,36.0,2.0,59.0,42.0,6
26725,69,27,19.0,1.0,36.0,26.0,2
26725,69,27,34.0,1.0,50.0,26.0,4
26726,123,61,42.0,6.0,62.0,52.0,3
26726,123,61,68.0,7.0,79.0,53.0,1
26727,100,42,27.0,4.0,50.0,39.0,5
26727,100,42,47.0,2.0,71.0,37.0,4
26728,74,41,17.0,11.0,26.0,29.0,7
26728,74,41,29.0,11.0,37.0,29.0,10
26729,110,49,34.0,3.0,51.0,39.0,2
26729,110,49,48.0,11.0,63.0,47.0,10
26729,110,49,61.0,8.0,78.0,44.0,7
26730,139,70,55.0,13.0,67.0,59.0,1
26730,139,70,70.0,11.0,85.0,57.0,1
26731,127,53,36.0,7.0,53.0,48.0,1
26731,127,53,50.0,6.0,71.0,47.0,6
26731,127,53,69.0,6.0,89.0,47.0,7
26732,96,40,41.0,5.0,58.0,33.0,7
26733,191,69,56.0,14.0,83.0,49.0,8
26733,191,69,84.0,17.0,110.0,52.0,8
26733,191,69,108.0,17.0,138.0,52.0,6
26734,221,112,78.0,21.0,100.0,92.0,1
26734,221,112,111.0,15.0,142.0,86.0,10
26735,336,142,164.0,71.0,192.0,107.0,2
26735,336,142,180.0,70.0,205.0,106.0,1
26735,336,142,190.0,64.0,213.0,100.0,7
26736,249,98,104.0,22.0,117.0,68.0,1
26736,249,98,117.0,26.0,133.0,72.0,7
26736,249,98,135.0,23.0,151.0,69.0,9
26737,62,32,23.0,3.0,37.0,25.0,4
26738,174,68,52.0,13.0,75.0,46.0,6
26738,174,68,76.0,15.0,95.0,48.0,5
26738,174,68,100.0,20.0,121.0,53.0,5
26739,102,58,47.0,15.0,57.0,41.0,6
26740,74,35,29.0,4.0,38.0,32.0,4
26740,74,35,37.0,4.0,45.0,32.0,10
26741,145,68,47.0,8.0,75.0,62.0,2
26741,145,68,74.0,7.0,94.0,61.0,7
26742,104,47,41.0,9.0,55.0,39.0,4
26743,37,19,15.0,1.0,23.0,18.0,5
26744,62,32,23.0,4.0,38.0,27.0,6
26745,192,76,56.0,12.0,84.0,66.0,2
26745,192,76,83.0,7.0,108.0,61.0,8
26745,192,76,110.0,12.0,131.0,66.0,8
26746,87,36,27.0,6.0,39.0,32.0,6
26746,87,36,37.0,5.0,44.0,31.0,1
26746,87,36,44.0,4.0,57.0,30.0,7
26747,132,57,49.0,14.0,62.0,41.0,4
26747,132,57,61.0,15.0,72.0,42.0,10
26747,132,57,73.0,16.0,85.0,43.0,10
26748,176,101,70.0,19.0,91.0,79.0,7
26748,176,101,81.0,21.0,105.0,81.0,2
26749,194,79,99.0,25.0,131.0,65.0,4
26750,293,131,100.0,28.0,141.0,103.0,1
26750,293,131,138.0,24.0,185.0,99.0,6
26751,65,41,40.0,10.0,51.0,28.0,5
26751,65,41,52.0,11.0,63.0,29.0,5
26752,122,64,46.0,10.0,76.0,53.0,4
26753,153,70,54.0,16.0,74.0,53.0,1
26753,153,70,76.0,16.0,95.0,53.0,1
26754,66,31,24.0,4.0,33.0,25.0,1
26754,66,31,32.0,7.0,43.0,28.0,1
26755,98,45,34.0,5.0,51.0,38.0,2
26755,98,45,50.0,6.0,66.0,39.0,8
26756,108,48,32.0,8.0,51.0,39.0,1
26756,108,48,53.0,4.0,67.0,35.0,8
26757,190,72,97.0,19.0,112.0,58.0,1
26757,190,72,114.0,17.0,133.0,56.0,7
26757,190,72,134.0,16.0,155.0,55.0,7
26758,54,26,19.0,3.0,34.0,23.0,4
26759,83,39,34.0,11.0,44.0,28.0,2
26759,83,39,41.0,10.0,50.0,27.0,7
26760,65,27,21.0,2.0,27.0,25.0,1
26760,65,27,27.0,1.0,36.0,24.0,10
26760,65,27,35.0,1.0,45.0,24.0,9
26761,114,57,38.0,6.0,55.0,52.0,3
26761,114,57,54.0,6.0,76.0,52.0,5
26762,108,48,33.0,6.0,53.0,37.0,2
26762,108,48,56.0,9.0,68.0,40.0,7
26763,49,25,20.0,3.0,28.0,21.0,1
26764,67,34,28.0,5.0,38.0,28.0,4
26765,46,22,16.0,3.0,23.0,18.0,5
26765,46,22,22.0,3.0,30.0,18.0,4
26766,64,31,23.0,3.0,31.0,22.0,4
26767,413,146,255.0,55.0,279.0,123.0,1
26767,413,146,273.0,51.0,294.0,119.0,5
26767,413,146,286.0,57.0,316.0,125.0,6
26767,413,146,305.0,55.0,337.0,123.0,5
26768,88,38,27.0,3.0,40.0,32.0,2
26768,88,38,41.0,4.0,49.0,33.0,1
26769,261,113,92.0,30.0,123.0,86.0,1
26770,369,183,142.0,81.0,166.0,147.0,6
26770,369,183,158.0,81.0,188.0,147.0,3
26770,369,183,184.0,73.0,214.0,139.0,1
26771,106,40,36.0,7.0,50.0,32.0,5
26771,106,40,57.0,9.0,71.0,34.0,8
26772,127,61,43.0,11.0,65.0,48.0,3
26772,127,61,65.0,8.0,82.0,45.0,2
26773,172,75,77.0,19.0,98.0,54.0,4
26774,329,159,82.0,81.0,112.0,121.0,5
26774,329,159,115.0,79.0,136.0,119.0,6
26775,63,31,25.0,1.0,38.0,27.0,9
26776,162,67,51.0,13.0,80.0,55.0,6
26776,162,67,84.0,16.0,117.0,58.0,10
26777,207,104,77.0,48.0,93.0,87.0,2
26777,207,104,95.0,33.0,108.0,72.0,7
26777,207,104,114.0,20.0,131.0,59.0,2
26778,91,41,30.0,5.0,44.0,36.0,2
26778,91,41,46.0,4.0,62.0,35.0,10
26779,40,19,15.0,1.0,19.0,16.0,3
26779,40,19,20.0,1.0,26.0,16.0,5
26780,198,105,78.0,59.0,92.0,86.0,1
26780,198,105,87.0,58.0,100.0,85.0,7
26780,198,105,97.0,55.0,115.0,82.0,2
26781,88,36,30.0,8.0,43.0,29.0,2
26781,88,36,42.0,8.0,57.0,29.0,4
26782,133,33,19.0,1.0,35.0,33.0,1
26782,133,33,44.0,1.0,65.0,33.0,4
26782,133,33,64.0,1.0,84.0,33.0,3
26782,133,33,87.0,1.0,119.0,33.0,10
26783,185,94,70.0,6.0,93.0,90.0,1
26783,185,94,92.0,2.0,119.0,86.0,10
26784,163,73,55.0,8.0,83.0,66.0,6
26784,163,73,85.0,9.0,111.0,67.0,8
26785,116,44,43.0,15.0,51.0,31.0,3
26785,116,44,59.0,15.0,68.0,31.0,2
26785,116,44,68.0,14.0,73.0,30.0,1
26786,41,20,15.0,2.0,20.0,17.0,1
26786,41,20,20.0,1.0,25.0,16.0,8
26787,75,32,25.0,12.0,33.0,26.0,1
26787,75,32,33.0,10.0,41.0,24.0,10
26788,151,76,53.0,26.0,74.0,60.0,6
26788,151,76,76.0,12.0,94.0,46.0,10
26789,188,57,108.0,18.0,126.0,51.0,4
26789,188,57,121.0,17.0,135.0,50.0,3
26789,188,57,132.0,18.0,149.0,51.0,1
26790,284,149,102.0,71.0,122.0,131.0,1
26790,284,149,120.0,48.0,144.0,108.0,3
26790,284,149,141.0,21.0,164.0,81.0,9
26791,123,55,40.0,7.0,58.0,46.0,1
26791,123,55,61.0,7.0,84.0,46.0,6
26792,59,24,17.0,3.0,26.0,23.0,2
26792,59,24,25.0,1.0,33.0,21.0,4
26792,59,24,32.0,1.0,40.0,21.0,3
26793,347,117,176.0,32.0,189.0,62.0,7
26793,347,117,186.0,38.0,200.0,68.0,7
26793,347,117,196.0,35.0,215.0,65.0,8
26794,147,62,54.0,19.0,68.0,44.0,6
26794,147,62,65.0,19.0,79.0,44.0,5
26794,147,62,76.0,19.0,91.0,44.0,10
26795,223,110,77.0,23.0,124.0,94.0,6
26795,223,110,125.0,22.0,148.0,93.0,1
26796,80,38,24.0,1.0,40.0,34.0,6
26796,80,38,39.0,1.0,57.0,34.0,3
26797,208,106,74.0,16.0,104.0,93.0,2
26797,208,106,108.0,13.0,132.0,90.0,4
26798,142,60,45.0,8.0,62.0,48.0,1
26798,142,60,61.0,9.0,80.0,49.0,2
26798,142,60,79.0,10.0,97.0,50.0,7
26799,216,78,65.0,20.0,81.0,57.0,7
26799,216,78,81.0,18.0,98.0,55.0,6
26800,102,45,31.0,6.0,52.0,41.0,3
26800,102,45,50.0,2.0,69.0,37.0,7
26801,207,77,98.0,2.0,128.0,47.0,3
26801,207,77,127.0,1.0,151.0,46.0,9
26801,207,77,153.0,1.0,175.0,46.0,10
26802,113,56,43.0,9.0,58.0,41.0,6
26802,113,56,58.0,8.0,73.0,40.0,9
26803,125,55,36.0,1.0,62.0,50.0,3
26803,125,55,64.0,1.0,86.0,50.0,9
26804,111,41,59.0,1.0,70.0,30.0,6
26805,48,20,17.0,1.0,20.0,17.0,1
26805,48,20,20.0,1.0,26.0,17.0,3
26806,70,33,27.0,6.0,35.0,28.0,3
26806,70,33,36.0,5.0,44.0,27.0,3
26807,60,29,22.0,6.0,29.0,26.0,1
26807,60,29,29.0,5.0,38.0,25.0,10
26808,79,48,31.0,8.0,46.0,44.0,5
26809,91,42,31.0,4.0,46.0,34.0,4
26809,91,42,44.0,6.0,59.0,36.0,8
26810,116,57,47.0,11.0,61.0,45.0,3
26810,116,57,59.0,9.0,68.0,43.0,1
26811,107,54,39.0,7.0,57.0,47.0,6
26811,107,54,50.0,4.0,67.0,44.0,1
26812,71,34,27.0,4.0,36.0,27.0,5
26812,71,34,35.0,4.0,46.0,27.0,7
26813,311,139,119.0,66.0,147.0,111.0,1
26813,311,139,138.0,57.0,175.0,102.0,2
26813,311,139,167.0,45.0,196.0,90.0,1
26814,274,113,92.0,20.0,121.0,67.0,6
26814,274,113,119.0,31.0,148.0,78.0,10
26814,274,113,142.0,36.0,175.0,83.0,5
26815,78,38,25.0,7.0,37.0,36.0,3
26815,78,38,37.0,4.0,54.0,33.0,9
26816,132,63,46.0,7.0,66.0,53.0,2
26816,132,63,63.0,8.0,84.0,54.0,5
26817,202,80,76.0,21.0,96.0,65.0,2
26817,202,80,99.0,20.0,116.0,64.0,1
26817,202,80,117.0,23.0,137.0,67.0,9
26818,218,68,56.0,10.0,79.0,48.0,4
26818,218,68,83.0,14.0,104.0,52.0,5
26819,53,25,18.0,2.0,25.0,20.0,5
26819,53,25,23.0,2.0,29.0,20.0,1
26819,53,25,28.0,1.0,34.0,19.0,3
26820,76,34,32.0,6.0,40.0,28.0,2
26820,76,34,39.0,7.0,43.0,29.0,1
26820,76,34,43.0,6.0,50.0,28.0,7
